id,title,date,summary,fulltext
13200207200,"Climbing Alone and Unroped—Fall into Crevasse, Inadequate Clothing and Equipment, Washington, Glacier Peak, Sitkum Glacier ",2002,"CLIMBING ALONE AND UNROPED–FALL INTO CREVASSE, INADEQUATE CLOTHING AND EQUIPMENTWashington, Glacier Peak, Sitkum GlacierMy climbing group, which included Jason Cass, Janie Cogen, Jon Hayes, and Yoa..."
13198204900,"Loss of Control, Voluntary Glissade, Climbing Unroped, Faulty Use of Crampons, Inexperience, Washington, Mount Rainier ",1982,"LOSS OF CONTROL, VOLUNTARY GLISSADE, CLIMBING UNROPED, FAULTY USE OF CRAMPONS, INEXPERIENCEWashington, Mount RainierAt 12:28 a.m. on February 7, 1981, Jeff Warren (20) called Paradise from Camp Mui..."
13200108901,"Fall on Snow, Faulty Use of Crampons, Washington, North Cascades National Park, Mount Shuksan, Fisher Chimneys Route ",2001,"FALL ON SNOW, FAULTY USE OF CRAMPONSWashington, North Cascades National Park, Mount Shuksan, Fisher Chimneys RouteOn September 16, John Nedila (50) slipped on a 50-degree snow slope on the Fisher C..."
13201109100,"Climber Unties from Team — Disappears During Severe Weather, Inexperienced Climbing Partners, Washington, Mount Rainier, Gibraltar Ledges ",2011,"CLIMBER UNTIES FROM TEAM - DISAPPEARS DURING SEVERE WEATHER, INEXPERIENCED CLIMBING PARTNERSWashington, Mount Rainier, Gibraltar LedgesOn the morning of July 1, Eric Lewis (57) went missing when hi..."
13201008902,"Falling Rock — Rock Came Loose, Fall on Rock, Washington, North Cascades — Pickett Range, Mount Terror ",2010,"FALLING ROCK – ROCK CAME LOOSE, FALL ON ROCKWashington, North Cascades – Pickett Range, Mount TerrorSteph Abegg’s Narrative: The Picket Range is one of the most nigged areas of the North Cascades. ..."
13201108502,"Fall into Cravasse, Weather — Whiteout Conditions and High Winds, Off Route, Inexperience, Washington, Mount Rainier, Camp Muir ",2011,"FALL INTO CREVASSE, WEATHER - WHITEOUT CONDITIONS AND HIGH WINDS, OFF ROUTE, INEXPERIENCEWashington, Mount Rainier, Camp MuirOn April 27, park climbing rangers, assisted by guides from Internationa..."
13200309600,"Fall on Rock, Inadequate Protection, Poor Position-Bad Foot Placement for Setting Pro, Washington, Mount Erie, Snag Buttress ",2003,"FALL ON ROCK, INADEQUATE PROTECTION, POOR POSITION—BAD FOOT PLACEMENT FOR SETTING PROWashington, Mount Erie, Snag ButtressI am a climber of about three years, much of that indoors. On October 26, m..."
13200509600,"Loss of Control—Voluntary Glissade, Faulty Use of Crampons, Inadequate Protection, Washington, Mount Rainier, Emmons/Winthrop Glacier Route ",2005,"LOSS OF CONTROL—VOLUNTARY GLISSADE, FAULTY USE OF CRAMPONS, INADEQUATE PROTECTIONWashington, Mount Rainier, Emmons/Winthrop Glacier RouteOn June 3, Doug Thiel (40) and his two climbing partners sum..."
13200607100,"Trip/Fall on Snow—Twice, Unable to Self-arrest—Fall into Crevasse, Washington, Mount Rainier, Ingraham Glacier ",2006,"TRIP/FALL ON SNOW–TWICE, UNABLE TO SELF-ARREST–FALL INTO CREVASSEWashington, Mount Rainier, Ingraham GlacierOn July 7 at 0720, John Lucia (31), a guide with Rainier Mountaineering Incorporated (RMI..."
13201008800,"Fall on Steep Snow — Unable to Self-Arrest, Faulty Use of Crampons, Washington, North Cascades National Park, The Triad ",2010,"FALL ON STEEP SNOW – UNABLE TO SELF-ARREST, FAULTY USE OF CRAMPONSWashington, North Cascades National Park, The TriadOn July 1st, Martin Cash (35) and Aaron Zabriskie (26) successfully climbed two ..."
13199606902,"Falls on Snow and Ice, Inadequate Equipment—Crampons Wrong Size and Broken, Moderate Experience, Washington, Mount Rainier ",1996,"FALLS ON SNOW AND ICE, INADEQUATE EQUIPMENT—CRAMPONS WRONG SIZE AND RROKEN, MODERATE EXPERIENCEWashington, Mount RainierOn Saturday, August 12, John Craver (40) of Santa Cruz, CA, was descending wi..."
13200108501,"Loss of Control—Voluntary Glissade, Fall on Snow, Hit and Dragged by Falling Climber, Inexperience, Misperception, Washington, Silver/Tinkham Peaks ",2001,"LOSS OF CONTROL-VOLUNTARY GLISSADE, FALL ON SNOW, HIT AND DRAGGED BY FALLING CLIMBER, INEXPERIENCE, MISPERCEPTIONWashington, Silver/Tinkham PeaksOn June 8, Joe Myers (40), Jacob Engelstein (40), an..."
13201208700,"Loss of Control on Glissade — Fall into Crevasse/Moat, Poor Visibility, Misperception, No Hard Hat, Washington, Mount Baker ",2012,"LOSS OF CONTROL ON GLISSADE – FALL INTO CREVASSE/MOAT, POOR VISIBILITY, MISPERCEPTION, NO HARD HATWashington, Mount BakerOn July 2, my girlfriend Sheryl Costello (34) and I (45) climbed the Coleman..."
13201209100,"Fall on Snow — Loss of Control on Voluntary Glissade, Inadequate Clothing and Equipment, Washington, Mount Rainier, Near Camp Muir ",2012,"FALL ON SNOW – LOSS OF CONTROL ON VOLUNTARY GLISSADE, INADEQUATE CLOTHING AND EQUIPMENTWashington, Mount Rainier, Near Camp MuirOn the afternoon of July 17, a group of friends from Fort Lewis Air F..."
13200607400,"Off Route, Falling Rock, Fall on Rock—Rappel Anchor Failure, Inadequate Protection, Washington, North Cascades National Park, Sharkfin Tower ",2006,"OFF ROUTE, FALLING ROCK, FALL ON ROCK–RAPPEL ANCHOR FAILURE, INADEQUATE PROTECTIONWashington, North Cascades National Park, Sharkfin TowerOn July 10, a six-person team set out to climb Sharkfin Tow..."
13200108502,"Frostbite—Weather Conditions, Failure to Turn Back, Falls on Snow and into Crevasses, Washington, Mount Rainier, Kautz Glacier ",2001,"FROSTBITE-WEATHER CONDITIONS, FAILURE TO TURN BACK, FALLS ON SNOW AND INTO CREVASSESWashington, Mount Rainier, Kautz GlacierOn June 9 at 1700, David German and his partner Judy Rittenhouse left the..."
13199907400,"Slip on Snow—Unable to Self Arrest, Roped, Poor Position, Instructor Not Familiar with Route, Washington, North Cascades, Saska Peak ",1999,"SLIP ON SNOW—UNABLE TO SELF-ARREST, UNROPED, POOR POSITION, INSTRUCTOR NOT FAMILIAR WITH ROUTEWashington, North Cascades, Saska PeakWhile participating in a climb of Saska Peak on Day 17 of a Pacif..."
13200107202,"Fall on Rock, Inadequate Protection—Failure to Assess Rock Formation, Inadequate Belay, Exceeding Abilities, Failure to Follow Route, Oregon, Mount Washington ",2001,"FALL ON ROCK, INADEQUATE PROTECTION-FAILURE TO ASSESS ROCK FORMATION, INADEQUATE BELAY, EXCEEDING ABILITIES, FAILURE TO FOLLOW ROUTEOregon, Mount WashingtonAt sunrise on June 29, Eric Seyler (28) a..."
13200407400,"Fall on Snow—Unable to Self-Arrest During Voluntary Glissade, Poor Position, Weather, Washington, Mount Rainier National Park, Mount Ruth ",2004,"FALL ON SNOW–UNABLE TO SELF–ARREST DURING VOLUNTARY GLISSADE, POOR POSITION, WEATHERWashington, Mount Rainier National Park, Mount RuthOn June 22, a group of nine Mountaineers and I set off to atte..."
13201216284,"Fall in Gym — Impalement Washington, Northern Washington Climbing Gym",2022,"On June 17, Brandon Frohbieter (34) was climbing unroped on an indoor wall about 12 feet off the floor. Although the route was equipped with an autobelay device, Frohbieter was not clipped to it. H..."
13200207300,"Failure to Follow Route—Weather, Failure to Turn Back, Inadequate Clothing and Equipment, Dehydration, Hypothermia, Frostbite, Washington, Mount Baker, North Ridge ",2002,"FAILURE TO FOLLOW ROUTE–WEATHER, FAILURE TO TURN BACK, INADEQUATE CLOTHING AND EQUIPMENT, DEHYDRATION, HYPOTHERMIA, FROSTBITEWashington, Mount Baker, North RidgeJames Genone (25) and I began the ap..."
13201215223,"Fatal Slip During Descent – No Helmet Washington, North Cascades, Washington Peak",2019,"About 3:50 p.m. on August 4, climbers used an inReach device to notify the North Cascades Communication Center that a man had fallen while descending Forbidden Peak (8,816 feet) and was in need of ..."
13200309200,"Stranded-Weather, Climbing too Slowly, Exposure-Hypothermia and Loss of Control Glissading, Faulty Use of Crampons, Washington, Mount Rainier, Liberty Ridge and Kautz Glacier ",2003,"STRANDED—WEATHER, CLIMBING TOO SLOWLY, EXPOSURE— HYPOTHERMIA AND LOSS OF CONTROL GLISSADING, FAULTY USE OF CRAMPONSWashington, Mount Ranier, Liberty Ridge and Kautz GlacierOn Saturday June 29, the ..."
13199307500,"Fall on Snow, Inadequate Protection, Fall Into Crevasse, Hypothermia, No Ice Axes Used to Prevent Rope Cutting Through Snow, Washington, Mount Shuksan, Fisher Chimneys ",1993,"FALL ON SNOW, INADEQUATE PROTECTION, FALL INTO CREVASSE, HYPOTHERMIA, NO ICE AXES USED TO PREVENT ROPE CUTTING THROUGH SNOWWashington, Mount Shuksan, Fisher ChimneysOn July 7, 1992, at 1600, a nine..."
13201215222,"Fall On Rock – Inadequate Protection and Anchor Washington, North Cascades, Washington Pass, Le Petit Cheval",2019,"On July 14, Alexis and I scrambled to the base of Spontaneity Arête (multi-pitch 5.7) on Le Petit Cheval. There were no photos on Mountain Project of the first pitch, so we weren’t sure exactly whe..."
13201214954,"Glissading Death Below Aasgard Pass Washington, Aasgard Pass",2018,"A 19-year-old man glissaded into a hole in the snowfield below Aasgard Pass on June 4. This hole, which opens in the spring but is hidden from above, has been the scene of several glissading fatali..."
13201215942,"Skiing Fall Washington, Liberty Ridge",2021,"In the afternoon of June 26, Matthew Bunker (28) was descending on skis when he fell on steep terrain around 10,400 feet, just below Thumb Rock, the high camp for the Liberty Ridge route. His partn..."
13201214403,"Fatal Fall – Climbing Unroped Oregon, Mt. Washington",2017,"At around noon on June 30, Brian Robak (28) left Big Lake Youth Camp to attempt Mt. Washington (7,795 feet). Robak posted a social media photo confirming that he’d reached the summit at approximate..."
13201214418,"Exposure, Hypothermia Washington, Mt.Rainier, Gibraltar Ledges",2017,"About 10 p.m. on March 26, people at Camp Muir notified rangers that two climbers had not returned from their summit bid and their gear was still in the shelter. At 9:30 a.m., Monique Richard, 41, ..."
13201215940,"Rockfall During Descent Washington, Morpheus Boulders",2021,"On March 21, with COVID-19 shutdowns and social-distancing guidelines in place, my housemate, Will, and I decided to avoid crowded Mt. Saint Helens and instead go search for unclimbed boulders near..."
13199405800,"Falling Rock/Piton Pulled Out, Placed Inadequate Protection, Fall on Rock Washington, Chair Peak",1994," On October 9,1993, Joel Blumhagen (43) and Darby Roach were climbing the standard route on Chair Peak. At 1245 Blumhagen clipped into an old piton behind a flake. The flake dislodged and fell on ..."
13201216282,"Rockfall — Child Hit at Base of Cliff Washington, Index Town Wall",2022,"On July 10, an unidentified climber (age unknown) released a rock while climbing. The rock fell and struck a child (age 6) on the head. The child was playing at the base of a route called Zoom (5.1..."
13198105201,"Loss of Control—Voluntary Glissade, Faulty Use of Crampons, Inexperience Washington, Mt. Rainier",1981," About 10:30 a.m. on July 31, 1980, Donald Morgan (48) who was leading one of two roped teams descending the Emmons Glacier, lost control of his sitting glissade when he dropped his right leg; thi..."
13201213545,"Rockfall Washington, Mazama, Goat Wall",2015,"My wife and I, both 28, were climbing a popular multi-pitch sport route, Prime Rib of Goat (5.9), in the summer of 2012. A group had caught up to us, and we allowed them to pass at one of the gener..."
13201215219,"Belay Error – Rope Burns  Washington, Vantage, Frenchman Coulee",2019,"On June 12, Climber 1 planned a day of instruction and climbing at Frenchman Coulee for his friend, Climber 2, who had no experience climbing outside. Following instruction on knots, equipment, and..."
13201215225,"Fall On Rock – Broken Hold, Inadequate Protection Washington, North Cascades, Concord Tower",2019,"Shortly before 10:30 a.m. on August 28, Benjamin G. Antonio (67) was climbing on the north side of Concord Tower, near Washington Pass, when a handhold broke and Antonio fell. He swung about 45 fee..."
13201212925,"Exposure, Loss of Eyesight — Inadequate Equipment Washington, Mt. Baker",2015,"Our party of eight departed base camp (ca 6,400’) for the Easton Glacier route at approximately 1 a.m. on June 9, 2013. It was very windy and cold. We had to shout to be heard, even in close proxim..."
13199205600,"Fall on Snow/Ice, Climbing Alone and Unroped, Faulty Use of Crampons Washington, Mount Rainier",1992,"At 0840 on September 1, a 49-year-old climber&nbsp;arrived at the JVC Ranger Office to check out for a summit climb. After indicating he was planning to go alone, the climber was advised by Climbing Ran..."
13200706102,"Fall on Rock—Dislocated Knee, Fall on Snow—Unable to Self-Arrest, Exceeding Abilities, Inability to Continue Due to Injuries, Trying to Please Others, Inadequate Communication, Washington, North Cascades, Mt. Baker, Spider/Formidable Couloir ",2007,"FALL ON ROCK-DISLOCATED KNEE, FALL ON SNOW-UNABLE TO SELFARREST, EXCEEDING ABILITIES, INABILITY TO CONTINUE DUE TO INJURIES, TRYING TO PLEASE OTHERS, INADEQUATE COMMUNICATIONWashington, North Casca..."
13201213878,"Fall on Rock – Lowering Errors, Rope Too Short  Washington, Index, Lower Town Wall",2017,"I had run up the route Godzilla (5.9) to put up a top-rope for my girlfriend and her family. At the last second her parents asked us to hang their rope instead of ours. I didn't think about it, but..."
13201214952,"Mt. Baker Fatality Washington, Mt. Baker, Sholes Glacier",2018,&nbsp;A 37-year-old man died after falling several hundred feet and landing in a crevasse on the northeast side of Mt. Baker in the afternoon of August 19. The man’s partner also fell and was seriously ...
13201213071,"Seizures - Complications from HACE, Pre-Existing Condition Washington, Mt. Rainier, Disappointment Cleaver",2014,"On August 17 at 5:30 a.m., an RMI guide (Dave Hahn) called Enumclaw dispatch and reported that he was guiding a 19-year-old client who had gone into seizures at the top of Disappointment Cleaver. T..."
13201213070,"Fall on Snow (Crevasse Jump), Exceeding Abilities Washington, Mt. Rainier, Emmons/Winthrop",2014,"On July 21 at 1:30 p.m., mountain guide Chris Watson reported an injured climber via 911. Watson, who was with another guide, reported that Rody Senner (31) had jumped over a crevasse at 11,300 fee..."
13201213068,"Weather - Benighted, Exceeding Abilities Washington, Mt. Rainier, Liberty Ridge",2014,"On June 23, climber Patrick Moore (52) dialed 911 from his satellite phone around 5 p.m. Patrick and his partner, Peter Roach (mid-40s), had climbed Liberty Ridge in deteriorating weather. The asce..."
13200510301,"Loss of Control—Voluntary Glissade, Faulty Use of Crampons Washington, Mount Rainier, Muir Snowfield",2005," On October 3, shortly after 4:30 p.m., Chris Beoffoli (34) began his descent from Camp Muir. While descending near 7,800 feet on the Muir Snowfield, Beoffoli, according to a report from him, “......"
13201213479,"Crevasse Fall – Climbing Unroped, Inadequate Equipment Washington, Mt. Rainier, Muir Snowfield",2015,"At around 2 p.m. on September 5, a report came in from an RMI guide that he had encountered an independent climber (age approximately 35) who had fallen into a crevasse on the Muir Snowfield at aro..."
13201215217,"Fatal Fall On Snow – Party Separated, Possible Avalanche Washington, Mt. Adams, South Spur",2019,"On May 27, about 12:30 p.m., a call came in to the Yakima County Sheriff’s Department that a climber (Alexander Edward, 28) had fallen from around 11,000 feet on the south side of Mt. Adams. His tw..."
13201215659,"Lowering Error – No Stopper Knot Washington, Index, Lookout Point, Rattletale Wall",2020,"Cherry Mayangitan (38) and I (39) were climbing Chasin’ the Lizard (5.10a trad) at the Rattletale Wall. I had just finished leading the route and was being lowered by my partner, who was planning t..."
13201215221,"Fall On Rock – Broken Hold, Inadequate Protection Washington, Mt. Thomson, West Ridge",2019,"On July 14, King County Sheriff’s Search and Rescue was notified that Peter Keckemet (24) had fallen about 100 feet on the west ridge of Mt. Thomson and possibly had broken bones. A helicopter crew..."
13201216304,"Large Group Caught in Slide Washington, Silver Basic (Crystal Mountain)",2022,"On the morning of Saturday, December 11, the first major winter storm of the season was impacting the Cascades. Until this point, thin snow cover had limited back- country recreation opportunities...."
13201215657,"Fall on Ice – Crevasse Fall – Roped with no Protection Washington, Mt. Baker, Squak Glacier",2020,"About 6:30 a.m. on August 31, a male climber (54) was injured while trying to ascend Mt. Baker via the Squak Glacier. His party of three roped climbers was moving up the dry, bare-ice glacier using..."
13201213476,"Fall on Ice – Anchor Failure Washington, Snoqualmie Pass, Kiddie Cliff",2015,On December 3 I left the Alpental parking lot around 10 a.m. with a good friend to find some ice to top-rope. This trip was training for bigger alpine ice objectives to follow in 2015. After about ...
13201215941,"Various Rescues — Climber Falls and Rockfall Washington, Cascade Range, Mt. Stuart",2021,"On July 29, a 23-year-old woman was struck by rockfall near the top of the north ridge of Mt. Stuart and took a long fall as a result. She was seriously injured, with a head injury and fractured ar..."
13201214955,"Simul-Rappelling Error – No Backups Washington, Methow Valley, Goat Wall, Sisyphus",2018,"About 9:15 a.m. on May 29, Shelby Withington, 20, and three other climbers finished the seventh pitch on Sisyphus, a multi-pitch 5.11 sport route. The group decided to descend there rather than fin..."
13201215661,"Stranded – Weather, Exhaustion Washington, Mt. Rainier, Liberty Ridge",2020,"On May 31, a team of four climbers set out from White River Campground to climb Liberty Ridge. Three days later, Yevgeniy Krasnitskiy (39), Ruslan Khasbulatov (33), Vasily Aushev (35), and Constant..."
13200407602,"Fall on Rock—Rappel Error (No Back-Up), and Dislodged Rocks Washington, Snow Creek Wall, Outer Space",2004," On September 22, William Tharpe (28) died in a rappelling accident on Snow Creek Wall near Leavenworth, Washington. Tharpe and his partner, M (27), were climbing Outer Space, a popular, six pitch..."
13201213069,"Fall on Snow - Ski Mountaineering Washington, Mt. Rainier, Emmons/Winthrop",2014,"On July 7 a nine-person ski-mountaineering party from Canada summited Rainier via the Emmons/Winthrop Glaciers route. On the descent, one member of the team (47) fell while skiing and sustained mul..."
13201213474,"Rappel Error – No Knots in Rope Ends Washington, Mt. Garfield, Infinite Bliss",2015,"On September 7, at 5 p.m., Ross Halverson and a partner completed Infinite Bliss, a 23-pitch 5.10c that climbs the south flank of Mt. Garfield, near North Bend. They texted a friend from the summit..."
13201216285,"Acute Mountain Sickness Washington, Mt. Rainier, Disappointment Cleaver",2022,"On August 9, Climber 1 (60), Climber 2 (55), and five friends (ages 30 to 40+) from the Wasatch and Potomac Mountain clubs were attempting the Disappointment Cleaver route on Rainier. At 10,080 fee..."
13201108501,"Fall on Snow –&nbsp;Cornice Collapse Washington, Mount St. Helens",2011,"On February 15, Joseph Bohlig (52) from Kelso fell into the crater at about 1:00 p.m. A veteran climber on his 69th trek up the mountain, Bohlig was posing for a picture about five feet from the cr..."
13201215660,"Deadly Rockfall At Thumb Rock Washington, Mt. Rainier, Liberty Ridge",2020,"At about 8:30 p.m. on May 29, a climber called 911 to report a large rockfall around 10,800 feet at Thumb Rock, high camp for the Liberty Ridge route. The climber relayed to dispatchers that Arleig..."
13201215939,"Crevasse Fall — Climbing Unroped Washington, Glacier Peak Wilderness, Kololo Peaks",2021,"On September 5, Jake Robinson (26) and a partner were traversing below a rock wall near the head of the Suiattle Glacier on Kololo Peaks, at 8,000 feet in elevation. The climbers were unroped, and ..."
13201213073,"Fall on Snow, Fall into Crevasse - Fatigue, Unable to Self Arrest Washington, Mt. Rainier, Emmons Glacier",2014,"A group of three climbers was ascending Mt. Rainier along with our group on August 31. At midnight we left Camp Schurman to ascend the Emmons Glacier. A third of the way up, our rope teams split. W..."
13201214266,"Bike Crash During Descent From Climb Washington, North Cascades, North Twin Sister Mountain",2017,"I climbed the classic west ridge of North Twin Sister Mountain near Mt. Baker on a fine August day. It was very warm and I got a late start. As many do, I used a mountain bike for the approach, whi..."
13201215933,"Fall on Rock While Wearing Crampons Washington, North Cascades National Park, Hozomeen Mountain",2021,"On July 4, a 46-year-old male climber attempted a solo climb of North Hozomeen Mountain. At 6:30 p.m., the climber was ascending 3rd- and 4th-class terrain in the south gully when he fell approxima..."
13201215220,"Fatal Fall On Snow – Fatigue, Failure to Self-Arrest Washington, Cascades, Mt. Stuart, Cascadian Couloir",2019,"About 11:50 a.m. on June 24, a climber called 911 to report that his partner (Varun Sadavarte, 32) had fallen several hundred feet on Mt. Stuart and couldn’t be reached. Sadavarte and Owen Thomas (..."
13201214026,"Fall on Snow – Inadequate Protection Washington, Mt. Stuart, Ice Cliff Glacier",2016,"About midnight on February 16, Eric Strickler, 29, and Edward McFarlin, 28, left their base camp at 6,500 feet and navigated the steep snow and ice walls of the Ice Cliff Glacier, past the bergschr..."
13201215934,"Rockfall — Belayer Injured Washington, North Cascades National Park, Mt. Fury",2021,"On July 5, a party of three climbers was attempting a new route on Mt. Fury, a remote peak in the Picket Range. The lead climber accidentally caused some rockfall, which impacted the belayer in the..."
13201213066,"Avalanche, Fall on Snow/Ice - Inadequate Equipment, Inadequate Protection, Weather, Exceeding Abilities Washington, Mt. Rainier, Liberty Ridge",2014,"On the morning of May 18, we (Cory Smith, 26, author of this report; Sydney Seyfart, 30; and Tim Smith, 23) were at about 13,000 feet on Liberty Ridge, just above the Black Pyramid. We were 1,100 f..."
13201214953,"Ptarmigan Traverse Ice Collapse Washington, North Cascades National Park, Ptarmigan Traverse",2018,"On July 30, my climbing partner, Stefan Goldberg (62) and I (67, both highly experienced mountaineers) began the Ptarmigan Traverse, climbing north to south. Our plan was to spend 12 days on the ro..."
13201213077,"Falling Rock - Fall on Rock, Not Anchored Washington, North Cascades National Park, Forbidden Peak",2014,"The body of Tyler Barton (31) from Seattle was recovered in North Cascades National Park on Sunday, September 15, by park rangers, supported by a contracted helicopter from HiLine Helicopters of Da..."
13201215936,"Fall On Rock — Unroped Scrambling Washington, North Cascades National Park, Forbidden Peak",2021,"On August 14, two climbers were attempting to reach the west ridge of Forbidden Peak via the Cat Scratch Gullies. The two had just switched over to rock shoes and started to travel up a gully unrop..."
13201213076,"Stranded, Exceeding Abilities Washington, North Cascades National Park, Black Peak",2014,"On July 28 a party of four from the Seattle area attempted the northeast ridge of Black Peak (8,970 feet). The climbers split into two rope teams, but quickly found that the first rope team was asc..."
13201215937,"Falling Ice — Running in Crampons to Escape Debris Washington, North Cascades National Park, Mt. Goode",2021,"On September 5, two experienced climbers (female, 32, and male, 36) were attempting to climb the Northeast Buttress of Mt. Goode. A little after 10 a.m., as they were trying to cross from the Goode..."
13201215935,"Rappel Anchor Failure — Rock Horn Broke Washington, North Cascades National Park, Mt. Shuksan",2021,"On July 19, a party of three climbers was descending Mt. Shuksan after summiting via the Sulphide Glacier route. The party was rappelling the standard descent on Shuksan’s summit pyramid. They reac..."
13201213475,"Crevasse Fall – Poor Position Washington, North Cascades National Park, East McMillan Spire",2015,"On July 29, my husband, Arthur Greef (52), and I (Colleen Hinton, 52) left camp at 6:30 a.m. with the goal of climbing the west ridge of East McMillan Spire (Class 3/4), followed by the southeast f..."
13201213477,"Rappel Failure – No Knot on Rope End, Fatigue Washington, North Cascades, Le Petit Cheval, Spontaneity Arête",2015,"On September 6 my husband, Eric Peter Anderson (28), and I (27) summited Le Petit Cheval via the Spontaneity Arête (5.7) for our first anniversary. It was a gloriously clear day and we took our tim..."
13201214031,"Rappel Error – Inadequate Anchor, Failure To Check Knot Washington, Mt. Rainier National Park, Sluiskin Mountain",2016,"On September 13, Timothy Hagan set out to finish the last of his climbs on the list of 100 Peaks at Mt. Rainier. The Chief is the eastern and highest peak of Sluiskin Mountain, a route that require..."
13201214951,"Rappel Error – No Backup Washington, North Cascades National Park, Torment-Forbidden Traverse",2018,"On the morning of July 21, Susan Bennett, 61, and three partners set out to climb the Torment-Forbidden traverse. They completed the south ridge of Torment, and after a bivy on the ridge between To..."
13201214956,"Rockfall Washington, Methow Valley, Goat Wall, Prime Rib of Goat",2018,"On June 2, Jason (45) and I (37) set out to climb the 11 pitches of Prime Rib of Goat (5.9). The sun was out, wind was mild, and we both felt confident in our ability. Starting the fourth pitch (th..."
13201215658,"Rappel Anchor Failure – Loose Rock, Overconfidence,  Washington, North Cascades, Eldorado Peak, West Ridge",2020,"Sam (30), Matt (26), and I (24) were planning to climb the West Ridge of Eldorado Peak (alpine terrain plus 10 pitches up to 5.8) and the Southwest Buttress on Dorado Needle (13 pitches, 5.7 ) over..."
13201214416,"Rappel Failure – Inadequate Knot Washington, Methow Valley, Goat Wall, Prime Rib of Goat",2017,"About 3:30 p.m. on May 3, Ryan Kautz, 26, was rigging a rappel off Prime Rib of Goat, a multi-pitch 5.9 bolted route, with new 70-meter, 9.5mm ropes. He and his two partners had seen a storm coming..."
13201214417,"Strandings on Rainier – Weather, Altitude Sickness Washington, Mt. Rainier, Disappointment Cleaver and Emmons Glacier",2017,"In the first three weeks of the summer season on Rainier, rangers performed three helicopter rescues. The first was on June 10, after two climbers spent several unplanned nights on the summit after..."
13201213075,"Inadequate Protection - Rappel Anchor Washington, North Cascades National Park, Mt. Goode, Southwest Couloir",2014,"On July 6 two experienced climbers summited Mt. Goode (9,200 feet) via the northeast buttress. They started their descent via the southwest couloir, a standard descent route. At 8,400 feet, one cli..."
13201215224,"Rappel Anchor Failure – inadequate Anchor and Backup Washington, Mt. Rainier National Park, Dewey Peak",2019,"On August 14, three climbers summited Dewey Peak, a 6,710-foot mountain on the east side of Mt. Rainier National Park with a third- or fourth-class route to the top. The climbers had met earlier th..."
13201214957,"Fall on Snow – Inexperience, Poor Snow Conditions Washington, Mt. Rainier National Park, Little Tahoma, Fryingpan Glacier",2018,"On July 8, we started hiking along Fryingpan Creek and made it to camp above Meany Crest, at around 7,500 feet, by midafternoon. The next day, we woke up at&nbsp;1 a.m. and started our ascent of Little ..."
13197803204,"Loss of Control, Involuntary Glissade – Washiington, Big Four Mountain ",1978,"LOSS OF CONTROL, INVOLUNTARY GLISSADE—Washington, Big Four Mountain. I was the leader on the July 9 climb which included six other climbers, three of whom were experienced and three of whom were ba..."
13195001504,"The Second Northwest Mountaineering Conference ",1950,"The Second Northwest Mountaineering Conference. Dedicated in large measure to the problem of mountain safety, and to search and rescue technique, the conference was held at Snoqualmie Pass in the S..."
13195002202,"The Mountaineers, Inc. ",1950,"The Mountaineers, Inc., Seattle, Washington, have made great strides: “To prevent mountaineering accidents it is necessary to educate the climbers themselves.” This organization has spearheaded the..."
13195001802,"The British Columbia Mountaineering Club ",1950,The British Columbia Mountaineering Club is cooperating with the Mountain Rescue and Safety Council of the State of Washington in developing consciousness of mountain safety among its members in th...
13196902502,"Reported Mountaineering Accidents, Table III ",1969,"Washington, Mt. Rainier. On 23 June Ray Smutek (31), Patrick Chamay (31), Ian Wade (22) and David Hambly (28), were climbing Mt. Rainier. At about the 13,000 foot level Chamay apparently developed ..."
13194928601,"Safety Programs, Pacific Northwest ",1949,"SAFETY PROGRAMSPacific Northwest. The Mazamas have a rescue group organized to assist in emergencies in all mountainous areas. The Mountaineers, Inc. (Seattle, Everett and Tacoma) give annual train..."
13195002501,"The U.S. Forest Service ",1950,"The U.S. Forest Service has conducted in recent years an intensive campaign to prevent accidents, aimed particularly at its own employees. No special program has been organized, but there has been ..."
13195401301,"Oregon—Eagle Cap, Wallowa Mountains ",1954,"Oregon—Eagle Cap, Wallowa Mountains: On August 22, 1953, Sylvia L. Carlson (28), a new member of the Inter-Mountain Alpine Club of Richland, Washington, slipped coming down a small snowfield on Eag..."
13201215918,"Fall on Snow / Ice Oregon, Mt. Jefferson",2021,"On July 25, an experienced climber from Kennewick, Washington, slipped and fell to his death while traversing a glacier high on the slopes of 10,495-foot Mt. Jefferson (likely on the Whitewater Gla..."
13195001501,"Mt. Rainier Climbers Who Break Rules Are Fined ",1950,"Mt. Rainier climbers who break rules are fined. During a single week in August 1949, seven Oregon and Washington men were fined for attempting to scale Mt. Rainier without complying with all park r..."
13195002502,"The Yale Mountaineering Club ",1950,"The Yale Mountaineering Club has spent much time in emphasizing safety on its local climbs which, perhaps unfortunately, are held on near-by cliffs that do not lend themselves well to the establish..."
13200700100,"Accidents in North American Mountaineering, Fifty-Ninth Annual Report of the Safety Committees of The American Alpine Club and The Alpine Club of Canada ",2007,"United States: Once again there were too many reports of rappel errors (ten) and lowering errors (five). The tragedy of the year was the loss of Todd Skinner, who fell to his death after his harnes..."
13195001400,"Clues to Fate of Two Mountaineers Lost in the Northern Cascades in 1947 ",1950,"OTHER INCIDENTS AND EVENTSClues to fate of two mountaineers lost in the Northern Cascades in 1947. By referring to page 11 in the “Report of the Safety Committee of the American Alpine Club May, 19..."
